ConcernCode;ent_RechtsVorm_ent_RechtsVorm;c_naam;jaar;omzet_jeugdwet;omzet_totaal;eigen_vermogen;totaal_passiva;vlot_act;liq_mid;pers_kost_tot;kort_schulden;Bedrijfsresultaat;Nettowinst;jeugdwet_clienten;kosten_tot;qPersVerloopTot_InstroomFte;qPersVerloopTot_UitstroomFte;qPersTotTot_AantalFte;percentage_omzet_uit_jeugdwet;current_ratio;solvabiliteit;Weerstand;Vermogen_boven_15procent;percentage_bedrijfsresultaat;percentage_nettowinst;percentage_personeelskosten
7FMMJBRCWK;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Spil-Vught B.V.;2018;600091;602790;48976;76755;56320;5118;396441;0;30224;24111;0;572566;1,5;0;7,5;0,995522487;#GETAL!;0,63808221;0,081248859;-41442,5;0,050140181;0,039999005;0,657676803
7FT3U9VBRT;Vennootschap onder firma (VoF);"Zorgboerderij ""de Vennekuus""";2019;100918;122111;7401;9241;9241;0;21133;0;57899;57899;0;64212;0;0;0,5;0,826444792;#GETAL!;0,80088735;0,06060879;-10915,65;0,474150568;0,474150568;0,173063852
7FT3U9VBRT;Vennootschap onder firma (VoF);"Zorgboerderij ""de Vennekuus""";2018;87998;109894;15045;16766;16766;0;8380;0;49417;49417;0;60477;0,2;0;1;0,800753453;#GETAL!;0,897351783;0,136904654;-1439,1;0,449678781;0,449678781;0,076255301
7FTN28SJB6;Co�peratieve vereniging;Coöperatie Hélpgewoon jeugd Achterhoek U.A.;2019;353615;353615;648;41749;41749;24859;378208;0;-56059;-56297;0;409674;0,78;0,78;3,4;1;#GETAL!;0,01552133;0,001832501;-52394,25;-0,158531171;-0,159204219;1,069547389
7FTN28SJB6;andere rechtsvorm, namelijk:;Coöperatie Hélpgewoon jeugd Achterhoek U.A.;2018;404094;404094;56944;104787;103024;97500;386195;0;-27518;-27810;0;431612;0;1,8;4,4;1;#GETAL!;0,543426188;0,140917707;-3670,1;-0,068098017;-0,068820621;0,955705851
7HCE644WH9;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Behandelcentrum Kindergeneeskunde B.V. (h.o.d.n. ADHD Behandelcentrum);2019;1092386;1112609;468544;784804;759883;444402;834948;316260;20902;20764;833;1091707;6,3;1,7;11,64;0,981823803;2,40271612;0,597020403;0,421121886;301652,65;0,018786474;0,018662441;0,75044153
7HCE644WH9;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Behandelcentrum Kindergeneeskunde B.V. (h.o.d.n. ADHD Behandelcentrum);2018;938009;974341;447781;806583;775239;234806;779392;358802;-88976;-73688;618;1063317;2,7;5;8,5;0,962711207;2,160631769;0,555157994;0,459573188;301629,85;-0,091319158;-0,075628553;0,799917072
7HJ995VTAK;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;OCRN B.V.;2019;8420000;9055000;2215000;5774000;5738000;4272000;6046000;3207000;889000;679000;2835;8166000;8,11;18,55;77,37;0,929872998;1,789211101;0,383616211;0,244616234;856750;0,098177802;0,074986195;0,667697405
7HJ995VTAK;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;OCRN B.V.;2018;6983000;7648000;1536000;4936000;4875000;681000;5788000;3120000;411000;232000;2390;7237000;21,6;14,93;76,95;0,913049163;1,5625;0,311183144;0,20083682;388800;0,05373954;0,030334728;0,756799163
7JR2C5XL2G;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Ströer Psychotherapie B.V.;2019;242097;242097;11040;19188;16822;0;88209;0;52756;52756;0;189341;1,2;0,6;2,6;1;#GETAL!;0,5753596;0,045601556;-25274,55;0,217912655;0,217912655;0,364353957
7KWVK9RLD8;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;ConnectedTogether (B.V.);2019;575784;1084436;275245;530517;529080;142691;741090;189452;112574;90072;201,2823;971862;2,94;0,2;10,92;0,530952495;2,792686274;0,51882409;0,253813964;112579,6;0,1038088;0,083058843;0,683387494
7KWVK9RLD8;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;ConnectedTogether (B.V.);2018;274677;632231;185160;359083;356899;59285;249225;0;171668;135391;0;460563;5,06;0;11;0,43445671;#GETAL!;0,5156468;0,292867639;90325,35;0,271527337;0,214147993;0,394199272
7MCAE4QQMH;Stichting;Therapeutische Zorginstelling De Oase (Stichting);2019;1501840;1503827;692461;789762;224393;8020;916914;97301;-20377;-14177;55,44;1524204;3,5;2,5;13,75;0,998678704;2,306173626;0,87679706;0,460465865;466886,95;-0,013550096;-0,009427281;0,6097204
7MCAE4QQMH;Stichting;Therapeutische Zorginstelling De Oase (Stichting);2018;1558157;1563720;706638;870357;271306;34351;838116;163719;187347;149421;56,43;1376373;2,65;2,4;12;0,996442458;1,657144253;0,81189443;0,45189548;472080;0,119808533;0,095554831;0,53597575
7MM8FGQ3VH;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Psychologen Praktijk Dooijeweerd BV;2019;667295;721824;578200;602977;492598;415449;231472;0;321689;257602;0;400135;2;0,9;5,3;0,924456654;#GETAL!;0,95890888;0,801026289;469926,4;0,445661269;0,356876469;0,320676508
7MT9CYCW32;Eenmanszaak;IKKANHET;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#GETAL!;#GETAL!;#GETAL!;#GETAL!;0;#GETAL!;#GETAL!;#GETAL!
7N2RE6DWN4;Vennootschap onder firma (VoF);G. Blokland v.o.f.;2019;19879;36539;699;699;0;0;10000;0;17713;17713;0;18826;0;0;2;0,544048825;#GETAL!;1;0,019130244;-4781,85;0,484769698;0,484769698;0,273680177
7R2FTWKAX5;Maatschap;Psychologenpraktijk Bos en Lommer;2019;24600;24600;6534;6534;6534;6534;6511;0;11024;6064;0;13576;0;0;6;1;#GETAL!;1;0,265609756;2844;0,448130081;0,246504065;0,264674797
7R2FTWKAX5;Maatschap;Psychologenpraktijk Bos en Lommer;2018;31350;31350;6406;6406;6406;6406;0;0;14388;7914;0;16962;0;0;1;1;#GETAL!;1;0,204338118;1703,5;0,458947368;0,252440191;0
7R2N3D3VSF;Eenmanszaak;Praktijk Yinnar;2019;124441;130756;5188;45988;40988;32909;22930;0;62200;36381;0;68556;0,2;0;1,05;0,951703937;#GETAL!;0,112812038;0,039676956;-14425,4;0,475695188;0,278235798;0,175364802
7R2N3D3VSF;Eenmanszaak;Praktijk Yinnar;2018;72048;77888;-1912;61323;56323;40926;0;0;54958;41379;0;22930;0,5;0;0,5;0,925020542;#GETAL!;-0,031179166;-0,024548069;-13595,2;0,705602917;0,531262839;0
7R2QUVH5ZK;Maatschap;Opvoedcoaching aan huis;2019;130224;130224;24430;31976;31632;21997;63919;0;58214;58266;0;72010;0;0;1,5;1;#GETAL!;0,764010508;0,187599828;4896,4;0,447029733;0,447429045;0,490838862
7R2QUVH5ZK;Maatschap;Opvoedcoaching aan huis;2018;114625;114625;17137;22722;22256;10094;22511;0;64542;64490;0;50083;0,05;0;0,79;1;#GETAL!;0,754202975;0,149504907;-56,75;0,563070883;0,56261723;0,196388222
7R3NGXNVJC;Vennootschap onder firma (VoF);Gezinshuis Alas;2019;54630;72648;21741;1582556;1102003;1072955;0;0;43488;33438;0;29160;0;0;0;0,751982161;#GETAL!;0,013737902;0,299264949;10843,8;0,598612488;0,460274199;0
7R3YKEQJQH;Vennootschap onder firma (VoF);De Zingende Zaag;2019;185412;231764;31580;32238;11063;11063;0;0;165197;165197;0;66567;0;0;2;0,800003452;#GETAL!;0,979589305;0,136259298;-3184,6;0,712781105;0,712781105;0
7R3YKEQJQH;Vennootschap onder firma (VoF);De Zingende Zaag;2018;181547;226934;30531;30573;11820;11820;0;0;143720;143720;0;83214;0;0;2;0,799999119;#GETAL!;0,998626239;0,134536914;-3509,1;0,633311888;0,633311888;0
7R4ERJREBR;Eenmanszaak;SO! Trainingsbureau;2019;245926;291014;187116;196775;190894;156107;6481;0;176106;175820;0;114908;2;0;3;0,845065873;#GETAL!;0,95091348;0,642979376;143463,9;0,605146144;0,604163374;0,022270406
7R4ERJREBR;Eenmanszaak;SO! Trainingsbureau;2018;64298;72515;70122;71776;65688;56542;5689;1654;56334;56136;0;16181;0,3;0;0,3;0,886685513;39,7146312;0,976956086;0,966999931;59244,75;0,77685996;0,77412949;0,078452734
7R4VSV5DCH;Maatschap;Praktijk Parels;2019;107885;144305;1010;1010;1010;1010;0;0;99580;99580;0;44725;0;0;0;0,747617893;#GETAL!;1;0,006999064;-20635,75;0,690066179;0,690066179;0
7R4VSV5DCH;Maatschap;Praktijk Parels;2018;69136;129400;5548;5548;5548;5548;0;0;105848;105848;0;23552;0;0;0;0,534281298;#GETAL!;1;0,042874807;-13862;0,817990726;0,817990726;0
7R5HCU8QGB;Vennootschap onder firma (VoF);Heleboelebende;2018;24286;51695;15036;15036;1468;1468;0;0;29818;29818;0;21877;0,47;0,47;2,47;0,469793984;#GETAL!;1;0,290859851;7281,75;0,576806268;0,576806268;0
7R5KPACTNT;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Flowin Maatschappelijke Zorg;2019;0;2169792;125378;174427;174427;17414;0;49049;89988;72750;19,5;2079804;11;4;10;0;3,556178515;0,718799268;0,057783419;-200090,8;0,0414731;0,033528559;0
7R5KPACTNT;Eenmanszaak;Flowin (Maatschappelijke Zorg);2018;749080;1366717;138813;189456;187543;130259;76695;0;172703;112703;0;1194014;5;0;9;0,548087131;#GETAL!;0,732692551;0,101566747;-66194,55;0,126363395;0,082462573;0,056116226
7R5MD92UH2;Vennootschap onder firma (VoF);Gezinshuis Aldott Haz (Gezinshuis.com);2019;112153;112153;95066;95066;18682;4729;0;0;40848;34956;0;71305;0;0;0;1;#GETAL!;1;0,847645627;78243,05;0,36421674;0,311681364;0
7R5MD92UH2;Vennootschap onder firma (VoF);Gezinshuis Aldott Haz (Gezinshuis.com);2018;111671;111671;60110;68611;8734;0;0;0;44924;44924;0;66747;0;0;0;1;#GETAL!;0,876098585;0,538277619;43359,35;0,402288866;0,402288866;0
7R76D56XJJ;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;In-verbinding-TCB B.V.;2019;337469;660741;148582;211136;210359;30544;528392;0;58679;47482;0;602062;2;1;1;0,510743241;#GETAL!;0,703726508;0,224871773;49470,85;0,088807869;0,071861743;0,799696099
7R76D56XJJ;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;In-Verbinding-TCB B.V.;2018;0;597312;113886;162128;160898;87539;316294;0;31248;31136;0;566064;0;0;9;0;#GETAL!;0,702444982;0,190664176;24289,2;0,052314368;0,052126862;0,529528956
7R7JXFSQE3;Stichting;Rensis (Stichting);2018;869218;875239;86668;337213;220470;98926;576456;95563;-38488;-49014;0,54;913727;13,43;10,06;12,27;0,993120736;2,30706445;0,25701263;0,099022096;-44617,85;-0,043974274;-0,056000704;0,658626958
7R8WBS5NJV;Co�peratie en onderlinge waarborgmaatschappij;Coöperatie ZorgRondom Zuidoost Utrecht U.A.;2019;317680;317680;-15034;78710;78710;4531;0;0;-3009;-3209;0;320689;0;0;0;1;#GETAL!;-0,191004955;-0,047324352;-62686;-0,009471796;-0,01010136;0
7R8WBS5NJV;Coöperatieve vereniging;Coöperatie ZorgRondom Zuidoost Utrecht U.A.;2018;96316;96316;-14470;16441;16441;1884;0;0;-25677;-24580;0;121993;8;2;13;1;#GETAL!;-0,880116781;-0,150234644;-28917,4;-0,266591221;-0,255201628;0
7R9DSARMGG;Eenmanszaak;Elon;2019;169820;186289;65577;66053;65454;46135;0;0;88928;60733;0;97361;4;0;4;0,911594351;#GETAL!;0,992793666;0,352017564;37633,65;0,477365813;0,326014955;0
7RAHCBNAHC;andere rechtsvorm, namelijk:;Levéo Specialisten B.V.;2019;1547290;3037856;397849;1114119;1047332;20001;1933341;716270;258059;177872;490,88;2779797;6,75;6,88;22,1;0,50933619;1,462202801;0,357097402;0,130963745;-57829,4;0,084947739;0,058551821;0,636416275
7RAHCBNAHC;andere rechtsvorm, namelijk:;Levéo Specialisten B.V.;2018;1414895;2831881;378330;1261099;1235789;15000;1749550;882769;308470;220058;869,55;2523411;5,69;5,97;20,94;0,499630811;1,399900767;0,300000238;0,133596715;-46452,15;0,1089276;0,077707361;0,617804915
7RC24MV6H5;Vennootschap onder firma (VoF);Driestroomhuis De Vlinder;2019;323212;323212;106387;569134;83151;83151;15860;0;254319;236185;0;68893;0;0;0;1;#GETAL!;0,186927859;0,329155477;57905,2;0,786848879;0,730743289;0,04906996
7RC24MV6H5;Vennootschap onder firma (VoF);Driestroomhuis De Vlinder;2018;245290;246290;30120;524169;28885;28885;0;0;133393;114079;0;112897;2;0;2;0,995939746;#GETAL!;0,057462383;0,122294856;-6823,5;0,541609485;0,463189736;0
7RDATY2KW5;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Keiwerkt B.V.;2019;105101;105101;30835;48500;47417;27740;7837;0;30977;24599;0;74124;0,25;1,25;2,4;1;#GETAL!;0,635773196;0,293384459;15069,85;0,29473554;0,234051056;0,074566369
7RDATY2KW5;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Keiwerkt B.V.;2018;50947;71236;1885;30475;29743;21783;14095;0;21642;20430;0;49594;0,75;0,75;3;0,715186142;#GETAL!;0,061853979;0,02646134;-8800,4;0,303807064;0,286793194;0,19786344
7RDF2YFS5S;Vennootschap onder firma (VoF);Jeugd Thuis Coach (VoF);2019;286800;370359;141259;144983;139985;81431;137815;0;224834;224814;0;145525;0;0;0;0,774383774;#GETAL!;0,97431423;0,381411009;85705,15;0,607070437;0,607016435;0,372111924
7RDF2YFS5S;Vennootschap onder firma (VoF);Jeugd Thuis Coach (VoF);2018;324674;428117;150284;165228;162117;63773;88710;0;268947;268985;0;159170;0;0;0;0,758376799;#GETAL!;0,909555281;0,351034881;86066,45;0,628209111;0,628297872;0,207209711
7RG4N9XREV;Vennootschap onder firma (VoF);Gezinshuis Zeldenrust;2019;170961;173753;44849;323870;21628;2695;0;0;131923;110210;0;41830;0;0;0;0,983931213;#GETAL!;0,138478402;0,258119284;18786,05;0,759255955;0,634291206;0
7RG97AV4F8;Eenmanszaak;Gezinshuis In de ruimte (Gezins.com);2019;130081;130081;33428;49218;13139;2816;4958;0;70440;57658;0;59641;0,3;0,3;0;1;#GETAL!;0,679182413;0,256978344;13915,85;0,541508752;0,4432469;0,038114713
7RG97AV4F8;Eenmanszaak;Gezinshuis In de ruimte (Gezins.com);2018;70120;70120;35578;48707;6583;5173;0;0;18757;18757;0;51363;0,84;0,42;0,42;1;#GETAL!;0,730449422;0,507387336;25060;0,267498574;0,267498574;0
7RGBAKH2NW;Vennootschap onder firma (VoF);Gezinshuis Paula, bij Joels Wonen;2019;137313;189931;10603;793798;330;330;0;0;117770;112418;0;72161;0;0;2;0,72296255;#GETAL!;0,013357302;0,055825537;-17886,65;0,620067288;0,591888633;0
7RGBAKH2NW;Vennootschap onder firma (VoF);Gezinshuis Paula, bij Joels Wonen;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#GETAL!;#GETAL!;#GETAL!;#GETAL!;0;#GETAL!;#GETAL!;#GETAL!
7RGP3XUY8F;Maatschap;Equi-Menssana;2019;58996;154383;215182;218300;45201;22027;9045;0;89927;89402;0;64456;0,5;0;1;0,382140521;#GETAL!;0,985716903;1,393819268;192024,55;0,582492891;0,579092258;0,058588057
7RGP3XUY8F;Maatschap;Equi-Menssana;2018;169416;227245;212760;212760;85744;26829;1026;0;176994;176510;17,6;50251;0,5;0;0,5;0,745521354;#GETAL!;1;0,936258224;178673,25;0,778868622;0,776738762;0,004514951
7RGXTFQHF5;Eenmanszaak;Evemar;2019;214695;219430;38523;86309;49384;27776;37278;0;25179;25631;0;194251;0;0;1,66;0,978421364;#GETAL!;0,446338157;0,175559404;5608,5;0,1147473;0,116807182;0,169885613
7RGXTFQHF5;Eenmanszaak;Evemar;2018;187895;187895;22249;65308;21269;18377;35570;0;15823;16208;0;172072;0;0;0,7;1;#GETAL!;0,340678018;0,118411879;-5935,25;0,084211927;0,086260944;0,189307858
